# Testes analiticos, nao cotacao nem previsao comercial.
# Base hipotetica: spread=25 bps, tarifa fixa=R$40 e carry=4 bps.
# IOF incerto: BENS_SERVICOS OUT=38 bps e ATIVOS_VIRTUAIS OUT=350 bps na base.
# Cada Ordem e uma posicao liquida; nao ha deducao adicional de autonetting.
# Cada semente representa uma carteira-ano sintetica de 365 dias.
nome_mix,n_clientes,janela_dias,horizonte_dias,seed_base,cenario,descricao,spread_bps,tarifa_fixa_brl,carry_bps,iof_bens_servicos_out_bps,iof_ativos_virtuais_out_bps,economia_base_bps,efeito_spread_bps,efeito_tarifa_bps,efeito_carry_bps,efeito_iof_bens_servicos_bps,efeito_iof_ativos_virtuais_bps,economia_estressada_bps,economia_positiva
corporativo_pesado,8,1,365,58,carry_25bps,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",25.000000,40.00,25.000000,38.000000,350.000000,94.850680,0.000000,0.000000,-16.981167,0.000000,0.000000,77.869513,True
corporativo_pesado,8,1,365,58,combinado_severo,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,0.000000,0.00,25.000000,0.000000,0.000000,94.850680,-20.215675,-0.235520,-16.981167,-8.555716,-0.000000,48.862602,True
corporativo_pesado,8,1,365,58,sem_carry,Limite superior simples: retira o custo de carry e mantem o restante na base.,25.000000,40.00,0.000000,38.000000,350.000000,94.850680,0.000000,0.000000,3.234508,0.000000,0.000000,98.085188,True
corporativo_pesado,8,7,365,58,base_hipotetica,Hipoteses atuais do modelo; ainda nao calibradas.,25.000000,40.00,4.000000,38.000000,350.000000,94.398958,0.000000,0.000000,-0.000000,0.000000,0.000000,94.398958,True
corporativo_pesado,8,7,365,58,sem_spread,Retira integralmente o spread evitado.,0.000000,40.00,4.000000,38.000000,350.000000,94.398958,-20.215675,0.000000,-0.000000,0.000000,0.000000,74.183283,True
corporativo_pesado,8,7,365,58,sem_tarifa_fixa,Retira integralmente a tarifa fixa evitada.,25.000000,0.00,4.000000,38.000000,350.000000,94.398958,0.000000,-0.234400,-0.000000,0.000000,0.000000,94.164558,True
corporativo_pesado,8,7,365,58,iof_incerto_zero,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,25.000000,40.00,4.000000,0.000000,0.000000,94.398958,0.000000,0.000000,-0.000000,-8.619987,-0.000000,85.778972,True
corporativo_pesado,8,7,365,58,piso_sem_componentes_incertos,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",0.000000,0.00,4.000000,0.000000,0.000000,94.398958,-20.215675,-0.234400,-0.000000,-8.619987,-0.000000,65.328897,True
corporativo_pesado,8,7,365,58,carry_25bps,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",25.000000,40.00,25.000000,38.000000,350.000000,94.398958,0.000000,0.000000,-16.981167,0.000000,0.000000,77.417791,True
corporativo_pesado,8,7,365,58,combinado_severo,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,0.000000,0.00,25.000000,0.000000,0.000000,94.398958,-20.215675,-0.234400,-16.981167,-8.619987,-0.000000,48.347730,True
corporativo_pesado,8,7,365,58,sem_carry,Limite superior simples: retira o custo de carry e mantem o restante na base.,25.000000,40.00,0.000000,38.000000,350.000000,94.398958,0.000000,0.000000,3.234508,0.000000,0.000000,97.633466,True
corporativo_pesado,8,1,365,59,base_hipotetica,Hipoteses atuais do modelo; ainda nao calibradas.,25.000000,40.00,4.000000,38.000000,350.000000,97.909575,0.000000,0.000000,-0.000000,0.000000,0.000000,97.909575,True
corporativo_pesado,8,1,365,59,sem_spread,Retira integralmente o spread evitado.,0.000000,40.00,4.000000,38.000000,350.000000,97.909575,-22.954975,0.000000,-0.000000,0.000000,0.000000,74.954600,True
corporativo_pesado,8,1,365,59,sem_tarifa_fixa,Retira integralmente a tarifa fixa evitada.,25.000000,0.00,4.000000,38.000000,350.000000,97.909575,0.000000,-0.290040,-0.000000,0.000000,0.000000,97.619535,True
corporativo_pesado,8,1,365,59,iof_incerto_zero,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,25.000000,40.00,4.000000,0.000000,0.000000,97.909575,0.000000,0.000000,-0.000000,-10.677972,-0.000000,87.231603,True
corporativo_pesado,8,1,365,59,piso_sem_componentes_incertos,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",0.000000,0.00,4.000000,0.000000,0.000000,97.909575,-22.954975,-0.290040,-0.000000,-10.677972,-0.000000,63.986588,True
corporativo_pesado,8,1,365,59,carry_25bps,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",25.000000,40.00,25.000000,38.000000,350.000000,97.909575,0.000000,0.000000,-19.282179,0.000000,0.000000,78.627396,True
corporativo_pesado,8,1,365,59,combinado_severo,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,0.000000,0.00,25.000000,0.000000,0.000000,97.909575,-22.954975,-0.290040,-19.282179,-10.677972,-0.000000,44.704409,True
corporativo_pesado,8,1,365,59,sem_carry,Limite superior simples: retira o custo de carry e mantem o restante na base.,25.000000,40.00,0.000000,38.000000,350.000000,97.909575,0.000000,0.000000,3.672796,0.000000,0.000000,101.582371,True
corporativo_pesado,8,7,365,59,base_hipotetica,Hipoteses atuais do modelo; ainda nao calibradas.,25.000000,40.00,4.000000,38.000000,350.000000,97.550713,0.000000,0.000000,-0.000000,0.000000,0.000000,97.550713,True
corporativo_pesado,8,7,365,59,sem_spread,Retira integralmente o spread evitado.,0.000000,40.00,4.000000,38.000000,350.000000,97.550713,-22.954975,0.000000,-0.000000,0.000000,0.000000,74.595738,True
corporativo_pesado,8,7,365,59,sem_tarifa_fixa,Retira integralmente a tarifa fixa evitada.,25.000000,0.00,4.000000,38.000000,350.000000,97.550713,0.000000,-0.290040,-0.000000,0.000000,0.000000,97.260673,True
corporativo_pesado,8,7,365,59,iof_incerto_zero,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,25.000000,40.00,4.000000,0.000000,0.000000,97.550713,0.000000,0.000000,-0.000000,-10.721680,-0.000000,86.829033,True
corporativo_pesado,8,7,365,59,piso_sem_componentes_incertos,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",0.000000,0.00,4.000000,0.000000,0.000000,97.550713,-22.954975,-0.290040,-0.000000,-10.721680,-0.000000,63.584018,True
corporativo_pesado,8,7,365,59,carry_25bps,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",25.000000,40.00,25.000000,38.000000,350.000000,97.550713,0.000000,0.000000,-19.282179,0.000000,0.000000,78.268534,True
corporativo_pesado,8,7,365,59,combinado_severo,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,0.000000,0.00,25.000000,0.000000,0.000000,97.550713,-22.954975,-0.290040,-19.282179,-10.721680,-0.000000,44.301839,True
corporativo_pesado,8,7,365,59,sem_carry,Limite superior simples: retira o custo de carry e mantem o restante na base.,25.000000,40.00,0.000000,38.000000,350.000000,97.550713,0.000000,0.000000,3.672796,0.000000,0.000000,101.223509,True
corporativo_pesado,8,1,365,60,base_hipotetica,Hipoteses atuais do modelo; ainda nao calibradas.,25.000000,40.00,4.000000,38.000000,350.000000,106.636934,0.000000,0.000000,-0.000000,0.000000,0.000000,106.636934,True
corporativo_pesado,8,1,365,60,sem_spread,Retira integralmente o spread evitado.,0.000000,40.00,4.000000,38.000000,350.000000,106.636934,-20.812200,0.000000,-0.000000,0.000000,0.000000,85.824734,True
corporativo_pesado,8,1,365,60,sem_tarifa_fixa,Retira integralmente a tarifa fixa evitada.,25.000000,0.00,4.000000,38.000000,350.000000,106.636934,0.000000,-0.231720,-0.000000,0.000000,0.000000,106.405214,True
corporativo_pesado,8,1,365,60,iof_incerto_zero,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,25.000000,40.00,4.000000,0.000000,0.000000,106.636934,0.000000,0.000000,-0.000000,-7.712043,-0.000000,98.924891,True
corporativo_pesado,8,1,365,60,piso_sem_componentes_incertos,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",0.000000,0.00,4.000000,0.000000,0.000000,106.636934,-20.812200,-0.231720,-0.000000,-7.712043,-0.000000,77.880971,True
corporativo_pesado,8,1,365,60,carry_25bps,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",25.000000,40.00,25.000000,38.000000,350.000000,106.636934,0.000000,0.000000,-17.482248,0.000000,0.000000,89.154686,True
corporativo_pesado,8,1,365,60,combinado_severo,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,0.000000,0.00,25.000000,0.000000,0.000000,106.636934,-20.812200,-0.231720,-17.482248,-7.712043,-0.000000,60.398723,True
corporativo_pesado,8,1,365,60,sem_carry,Limite superior simples: retira o custo de carry e mantem o restante na base.,25.000000,40.00,0.000000,38.000000,350.000000,106.636934,0.000000,0.000000,3.329952,0.000000,0.000000,109.966886,True
corporativo_pesado,8,7,365,60,base_hipotetica,Hipoteses atuais do modelo; ainda nao calibradas.,25.000000,40.00,4.000000,38.000000,350.000000,106.281977,0.000000,0.000000,-0.000000,0.000000,0.000000,106.281977,True
corporativo_pesado,8,7,365,60,sem_spread,Retira integralmente o spread evitado.,0.000000,40.00,4.000000,38.000000,350.000000,106.281977,-20.984200,0.000000,-0.000000,0.000000,0.000000,85.297777,True
corporativo_pesado,8,7,365,60,sem_tarifa_fixa,Retira integralmente a tarifa fixa evitada.,25.000000,0.00,4.000000,38.000000,350.000000,106.281977,0.000000,-0.235200,-0.000000,0.000000,0.000000,106.046777,True
corporativo_pesado,8,7,365,60,iof_incerto_zero,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,25.000000,40.00,4.000000,0.000000,0.000000,106.281977,0.000000,0.000000,-0.000000,-7.919948,-0.000000,98.362029,True
corporativo_pesado,8,7,365,60,piso_sem_componentes_incertos,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",0.000000,0.00,4.000000,0.000000,0.000000,106.281977,-20.984200,-0.235200,-0.000000,-7.919948,-0.000000,77.142629,True
corporativo_pesado,8,7,365,60,carry_25bps,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",25.000000,40.00,25.000000,38.000000,350.000000,106.281977,0.000000,0.000000,-17.626728,0.000000,0.000000,88.655249,True
corporativo_pesado,8,7,365,60,combinado_severo,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,0.000000,0.00,25.000000,0.000000,0.000000,106.281977,-20.984200,-0.235200,-17.626728,-7.919948,-0.000000,59.515901,True
corporativo_pesado,8,7,365,60,sem_carry,Limite superior simples: retira o custo de carry e mantem o restante na base.,25.000000,40.00,0.000000,38.000000,350.000000,106.281977,0.000000,0.000000,3.357472,0.000000,0.000000,109.639449,True
corporativo_pesado,8,1,365,61,base_hipotetica,Hipoteses atuais do modelo; ainda nao calibradas.,25.000000,40.00,4.000000,38.000000,350.000000,80.601685,0.000000,0.000000,-0.000000,0.000000,0.000000,80.601685,True
corporativo_pesado,8,1,365,61,sem_spread,Retira integralmente o spread evitado.,0.000000,40.00,4.000000,38.000000,350.000000,80.601685,-17.907025,0.000000,-0.000000,0.000000,0.000000,62.694660,True
corporativo_pesado,8,1,365,61,sem_tarifa_fixa,Retira integralmente a tarifa fixa evitada.,25.000000,0.00,4.000000,38.000000,350.000000,80.601685,0.000000,-0.222760,-0.000000,0.000000,0.000000,80.378925,True
corporativo_pesado,8,1,365,61,iof_incerto_zero,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,25.000000,40.00,4.000000,0.000000,0.000000,80.601685,0.000000,0.000000,-0.000000,-8.038447,-0.000000,72.563238,True
corporativo_pesado,8,1,365,61,piso_sem_componentes_incertos,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",0.000000,0.00,4.000000,0.000000,0.000000,80.601685,-17.907025,-0.222760,-0.000000,-8.038447,-0.000000,54.433453,True
corporativo_pesado,8,1,365,61,carry_25bps,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",25.000000,40.00,25.000000,38.000000,350.000000,80.601685,0.000000,0.000000,-15.041901,0.000000,0.000000,65.559784,True
corporativo_pesado,8,1,365,61,combinado_severo,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,0.000000,0.00,25.000000,0.000000,0.000000,80.601685,-17.907025,-0.222760,-15.041901,-8.038447,-0.000000,39.391552,True
corporativo_pesado,8,1,365,61,sem_carry,Limite superior simples: retira o custo de carry e mantem o restante na base.,25.000000,40.00,0.000000,38.000000,350.000000,80.601685,0.000000,0.000000,2.865124,0.000000,0.000000,83.466809,True
corporativo_pesado,8,7,365,61,base_hipotetica,Hipoteses atuais do modelo; ainda nao calibradas.,25.000000,40.00,4.000000,38.000000,350.000000,79.542038,0.000000,0.000000,-0.000000,0.000000,0.000000,79.542038,True
corporativo_pesado,8,7,365,61,sem_spread,Retira integralmente o spread evitado.,0.000000,40.00,4.000000,38.000000,350.000000,79.542038,-17.907025,0.000000,-0.000000,0.000000,0.000000,61.635013,True
corporativo_pesado,8,7,365,61,sem_tarifa_fixa,Retira integralmente a tarifa fixa evitada.,25.000000,0.00,4.000000,38.000000,350.000000,79.542038,0.000000,-0.223920,-0.000000,0.000000,0.000000,79.318118,True
corporativo_pesado,8,7,365,61,iof_incerto_zero,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,25.000000,40.00,4.000000,0.000000,0.000000,79.542038,0.000000,0.000000,-0.000000,-8.167649,-0.000000,71.374389,True
corporativo_pesado,8,7,365,61,piso_sem_componentes_incertos,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",0.000000,0.00,4.000000,0.000000,0.000000,79.542038,-17.907025,-0.223920,-0.000000,-8.167649,-0.000000,53.243444,True
corporativo_pesado,8,7,365,61,carry_25bps,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",25.000000,40.00,25.000000,38.000000,350.000000,79.542038,0.000000,0.000000,-15.041901,0.000000,0.000000,64.500137,True
corporativo_pesado,8,7,365,61,combinado_severo,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,0.000000,0.00,25.000000,0.000000,0.000000,79.542038,-17.907025,-0.223920,-15.041901,-8.167649,-0.000000,38.201543,True
corporativo_pesado,8,7,365,61,sem_carry,Limite superior simples: retira o custo de carry e mantem o restante na base.,25.000000,40.00,0.000000,38.000000,350.000000,79.542038,0.000000,0.000000,2.865124,0.000000,0.000000,82.407162,True
corporativo_pesado,8,1,365,62,base_hipotetica,Hipoteses atuais do modelo; ainda nao calibradas.,25.000000,40.00,4.000000,38.000000,350.000000,86.044368,0.000000,0.000000,-0.000000,0.000000,0.000000,86.044368,True
corporativo_pesado,8,1,365,62,sem_spread,Retira integralmente o spread evitado.,0.000000,40.00,4.000000,38.000000,350.000000,86.044368,-20.207900,0.000000,-0.000000,0.000000,0.000000,65.836468,True
corporativo_pesado,8,1,365,62,sem_tarifa_fixa,Retira integralmente a tarifa fixa evitada.,25.000000,0.00,4.000000,38.000000,350.000000,86.044368,0.000000,-0.248000,-0.000000,0.000000,0.000000,85.796368,True
corporativo_pesado,8,1,365,62,iof_incerto_zero,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,25.000000,40.00,4.000000,0.000000,0.000000,86.044368,0.000000,0.000000,-0.000000,-9.794924,-0.000000,76.249444,True
corporativo_pesado,8,1,365,62,piso_sem_componentes_incertos,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",0.000000,0.00,4.000000,0.000000,0.000000,86.044368,-20.207900,-0.248000,-0.000000,-9.794924,-0.000000,55.793544,True
corporativo_pesado,8,1,365,62,carry_25bps,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",25.000000,40.00,25.000000,38.000000,350.000000,86.044368,0.000000,0.000000,-16.974636,0.000000,0.000000,69.069732,True
corporativo_pesado,8,1,365,62,combinado_severo,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,0.000000,0.00,25.000000,0.000000,0.000000,86.044368,-20.207900,-0.248000,-16.974636,-9.794924,-0.000000,38.818908,True
corporativo_pesado,8,1,365,62,sem_carry,Limite superior simples: retira o custo de carry e mantem o restante na base.,25.000000,40.00,0.000000,38.000000,350.000000,86.044368,0.000000,0.000000,3.233264,0.000000,0.000000,89.277632,True
corporativo_pesado,8,7,365,62,base_hipotetica,Hipoteses atuais do modelo; ainda nao calibradas.,25.000000,40.00,4.000000,38.000000,350.000000,86.074546,0.000000,0.000000,-0.000000,0.000000,0.000000,86.074546,True
corporativo_pesado,8,7,365,62,sem_spread,Retira integralmente o spread evitado.,0.000000,40.00,4.000000,38.000000,350.000000,86.074546,-20.207900,0.000000,-0.000000,0.000000,0.000000,65.866646,True
corporativo_pesado,8,7,365,62,sem_tarifa_fixa,Retira integralmente a tarifa fixa evitada.,25.000000,0.00,4.000000,38.000000,350.000000,86.074546,0.000000,-0.249320,-0.000000,0.000000,0.000000,85.825226,True
corporativo_pesado,8,7,365,62,iof_incerto_zero,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,25.000000,40.00,4.000000,0.000000,0.000000,86.074546,0.000000,0.000000,-0.000000,-9.802826,-0.000000,76.271720,True
corporativo_pesado,8,7,365,62,piso_sem_componentes_incertos,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",0.000000,0.00,4.000000,0.000000,0.000000,86.074546,-20.207900,-0.249320,-0.000000,-9.802826,-0.000000,55.814500,True
corporativo_pesado,8,7,365,62,carry_25bps,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",25.000000,40.00,25.000000,38.000000,350.000000,86.074546,0.000000,0.000000,-16.974636,0.000000,0.000000,69.099910,True
corporativo_pesado,8,7,365,62,combinado_severo,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,0.000000,0.00,25.000000,0.000000,0.000000,86.074546,-20.207900,-0.249320,-16.974636,-9.802826,-0.000000,38.839864,True
corporativo_pesado,8,7,365,62,sem_carry,Limite superior simples: retira o custo de carry e mantem o restante na base.,25.000000,40.00,0.000000,38.000000,350.000000,86.074546,0.000000,0.000000,3.233264,0.000000,0.000000,89.307810,True
corporativo_pesado,8,1,365,63,base_hipotetica,Hipoteses atuais do modelo; ainda nao calibradas.,25.000000,40.00,4.000000,38.000000,350.000000,103.891400,0.000000,0.000000,-0.000000,0.000000,0.000000,103.891400,True
corporativo_pesado,8,1,365,63,sem_spread,Retira integralmente o spread evitado.,0.000000,40.00,4.000000,38.000000,350.000000,103.891400,-21.649975,0.000000,-0.000000,0.000000,0.000000,82.241425,True
corporativo_pesado,8,1,365,63,sem_tarifa_fixa,Retira integralmente a tarifa fixa evitada.,25.000000,0.00,4.000000,38.000000,350.000000,103.891400,0.000000,-0.247920,-0.000000,0.000000,0.000000,103.643480,True
corporativo_pesado,8,1,365,63,iof_incerto_zero,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,25.000000,40.00,4.000000,0.000000,0.000000,103.891400,0.000000,0.000000,-0.000000,-9.008931,-0.000000,94.882469,True
corporativo_pesado,8,1,365,63,piso_sem_componentes_incertos,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",0.000000,0.00,4.000000,0.000000,0.000000,103.891400,-21.649975,-0.247920,-0.000000,-9.008931,-0.000000,72.984574,True
corporativo_pesado,8,1,365,63,carry_25bps,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",25.000000,40.00,25.000000,38.000000,350.000000,103.891400,0.000000,0.000000,-18.185979,0.000000,0.000000,85.705421,True
corporativo_pesado,8,1,365,63,combinado_severo,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,0.000000,0.00,25.000000,0.000000,0.000000,103.891400,-21.649975,-0.247920,-18.185979,-9.008931,-0.000000,54.798595,True
corporativo_pesado,8,1,365,63,sem_carry,Limite superior simples: retira o custo de carry e mantem o restante na base.,25.000000,40.00,0.000000,38.000000,350.000000,103.891400,0.000000,0.000000,3.463996,0.000000,0.000000,107.355396,True
corporativo_pesado,8,7,365,63,base_hipotetica,Hipoteses atuais do modelo; ainda nao calibradas.,25.000000,40.00,4.000000,38.000000,350.000000,104.336941,0.000000,0.000000,-0.000000,0.000000,0.000000,104.336941,True
corporativo_pesado,8,7,365,63,sem_spread,Retira integralmente o spread evitado.,0.000000,40.00,4.000000,38.000000,350.000000,104.336941,-21.649975,0.000000,-0.000000,0.000000,0.000000,82.686966,True
corporativo_pesado,8,7,365,63,sem_tarifa_fixa,Retira integralmente a tarifa fixa evitada.,25.000000,0.00,4.000000,38.000000,350.000000,104.336941,0.000000,-0.247920,-0.000000,0.000000,0.000000,104.089021,True
corporativo_pesado,8,7,365,63,iof_incerto_zero,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,25.000000,40.00,4.000000,0.000000,0.000000,104.336941,0.000000,0.000000,-0.000000,-9.008931,-0.000000,95.328010,True
corporativo_pesado,8,7,365,63,piso_sem_componentes_incertos,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",0.000000,0.00,4.000000,0.000000,0.000000,104.336941,-21.649975,-0.247920,-0.000000,-9.008931,-0.000000,73.430115,True
corporativo_pesado,8,7,365,63,carry_25bps,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",25.000000,40.00,25.000000,38.000000,350.000000,104.336941,0.000000,0.000000,-18.185979,0.000000,0.000000,86.150962,True
corporativo_pesado,8,7,365,63,combinado_severo,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,0.000000,0.00,25.000000,0.000000,0.000000,104.336941,-21.649975,-0.247920,-18.185979,-9.008931,-0.000000,55.244136,True
corporativo_pesado,8,7,365,63,sem_carry,Limite superior simples: retira o custo de carry e mantem o restante na base.,25.000000,40.00,0.000000,38.000000,350.000000,104.336941,0.000000,0.000000,3.463996,0.000000,0.000000,107.800937,True
corporativo_pesado,8,1,365,64,base_hipotetica,Hipoteses atuais do modelo; ainda nao calibradas.,25.000000,40.00,4.000000,38.000000,350.000000,93.458954,0.000000,0.000000,-0.000000,0.000000,0.000000,93.458954,True
corporativo_pesado,8,1,365,64,sem_spread,Retira integralmente o spread evitado.,0.000000,40.00,4.000000,38.000000,350.000000,93.458954,-22.436250,0.000000,-0.000000,0.000000,0.000000,71.022704,True
corporativo_pesado,8,1,365,64,sem_tarifa_fixa,Retira integralmente a tarifa fixa evitada.,25.000000,0.00,4.000000,38.000000,350.000000,93.458954,0.000000,-0.272760,-0.000000,0.000000,0.000000,93.186194,True
corporativo_pesado,8,1,365,64,iof_incerto_zero,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,25.000000,40.00,4.000000,0.000000,0.000000,93.458954,0.000000,0.000000,-0.000000,-10.812479,-0.000000,82.646475,True
corporativo_pesado,8,1,365,64,piso_sem_componentes_incertos,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",0.000000,0.00,4.000000,0.000000,0.000000,93.458954,-22.436250,-0.272760,-0.000000,-10.812479,-0.000000,59.937465,True
corporativo_pesado,8,1,365,64,carry_25bps,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",25.000000,40.00,25.000000,38.000000,350.000000,93.458954,0.000000,0.000000,-18.846450,0.000000,0.000000,74.612504,True
corporativo_pesado,8,1,365,64,combinado_severo,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,0.000000,0.00,25.000000,0.000000,0.000000,93.458954,-22.436250,-0.272760,-18.846450,-10.812479,-0.000000,41.091015,True
corporativo_pesado,8,1,365,64,sem_carry,Limite superior simples: retira o custo de carry e mantem o restante na base.,25.000000,40.00,0.000000,38.000000,350.000000,93.458954,0.000000,0.000000,3.589800,0.000000,0.000000,97.048754,True
corporativo_pesado,8,7,365,64,base_hipotetica,Hipoteses atuais do modelo; ainda nao calibradas.,25.000000,40.00,4.000000,38.000000,350.000000,93.729914,0.000000,0.000000,-0.000000,0.000000,0.000000,93.729914,True
corporativo_pesado,8,7,365,64,sem_spread,Retira integralmente o spread evitado.,0.000000,40.00,4.000000,38.000000,350.000000,93.729914,-22.601375,0.000000,-0.000000,0.000000,0.000000,71.128539,True
corporativo_pesado,8,7,365,64,sem_tarifa_fixa,Retira integralmente a tarifa fixa evitada.,25.000000,0.00,4.000000,38.000000,350.000000,93.729914,0.000000,-0.276280,-0.000000,0.000000,0.000000,93.453634,True
corporativo_pesado,8,7,365,64,iof_incerto_zero,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,25.000000,40.00,4.000000,0.000000,0.000000,93.729914,0.000000,0.000000,-0.000000,-10.937971,-0.000000,82.791943,True
corporativo_pesado,8,7,365,64,piso_sem_componentes_incertos,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",0.000000,0.00,4.000000,0.000000,0.000000,93.729914,-22.601375,-0.276280,-0.000000,-10.937971,-0.000000,59.914288,True
corporativo_pesado,8,7,365,64,carry_25bps,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",25.000000,40.00,25.000000,38.000000,350.000000,93.729914,0.000000,0.000000,-18.985155,0.000000,0.000000,74.744759,True
corporativo_pesado,8,7,365,64,combinado_severo,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,0.000000,0.00,25.000000,0.000000,0.000000,93.729914,-22.601375,-0.276280,-18.985155,-10.937971,-0.000000,40.929133,True
corporativo_pesado,8,7,365,64,sem_carry,Limite superior simples: retira o custo de carry e mantem o restante na base.,25.000000,40.00,0.000000,38.000000,350.000000,93.729914,0.000000,0.000000,3.616220,0.000000,0.000000,97.346134,True
corporativo_pesado,8,1,365,65,base_hipotetica,Hipoteses atuais do modelo; ainda nao calibradas.,25.000000,40.00,4.000000,38.000000,350.000000,110.363367,0.000000,0.000000,-0.000000,0.000000,0.000000,110.363367,True
corporativo_pesado,8,1,365,65,sem_spread,Retira integralmente o spread evitado.,0.000000,40.00,4.000000,38.000000,350.000000,110.363367,-22.147300,0.000000,-0.000000,0.000000,0.000000,88.216067,True
corporativo_pesado,8,1,365,65,sem_tarifa_fixa,Retira integralmente a tarifa fixa evitada.,25.000000,0.00,4.000000,38.000000,350.000000,110.363367,0.000000,-0.221160,-0.000000,0.000000,0.000000,110.142207,True
corporativo_pesado,8,1,365,65,iof_incerto_zero,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,25.000000,40.00,4.000000,0.000000,0.000000,110.363367,0.000000,0.000000,-0.000000,-8.642320,-0.000000,101.721047,True
corporativo_pesado,8,1,365,65,piso_sem_componentes_incertos,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",0.000000,0.00,4.000000,0.000000,0.000000,110.363367,-22.147300,-0.221160,-0.000000,-8.642320,-0.000000,79.352587,True
corporativo_pesado,8,1,365,65,carry_25bps,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",25.000000,40.00,25.000000,38.000000,350.000000,110.363367,0.000000,0.000000,-18.603732,0.000000,0.000000,91.759635,True
corporativo_pesado,8,1,365,65,combinado_severo,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,0.000000,0.00,25.000000,0.000000,0.000000,110.363367,-22.147300,-0.221160,-18.603732,-8.642320,-0.000000,60.748855,True
corporativo_pesado,8,1,365,65,sem_carry,Limite superior simples: retira o custo de carry e mantem o restante na base.,25.000000,40.00,0.000000,38.000000,350.000000,110.363367,0.000000,0.000000,3.543568,0.000000,0.000000,113.906935,True
corporativo_pesado,8,7,365,65,base_hipotetica,Hipoteses atuais do modelo; ainda nao calibradas.,25.000000,40.00,4.000000,38.000000,350.000000,108.388548,0.000000,0.000000,-0.000000,0.000000,0.000000,108.388548,True
corporativo_pesado,8,7,365,65,sem_spread,Retira integralmente o spread evitado.,0.000000,40.00,4.000000,38.000000,350.000000,108.388548,-22.147300,0.000000,-0.000000,0.000000,0.000000,86.241248,True
